,UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Season,Start_Date,DataValue,Total AQ Complaints,"Air: Dust, Commercial (AE2)","Air: Dust, Construction/Demolition (AE4)","Air: Dust, Other (Use Comments) (AE5)","Air: Dust, Residential (AE1)","Air: Odor, Nail Salon (AD8)","Air: Odor, Sweet From Unknown Source (AZ1)","Air: Odor/Fumes, Dry Cleaners (AD1)","Air: Odor/Fumes, Other (Use Comments) (AD6)","Air: Odor/Fumes, Private Carting (AD4)","Air: Odor/Fumes, Restaurant (AD2)","Air: Odor/Fumes, Vehicle Idling (AD3)","Air: Open Fire, Commercial (AC2)","Air: Open Fire, Construction/Demolition (AC4)","Air: Open Fire, Residential (AC1)",Air: Other Air Problem (Use Comments) (AZZ),"Air: Smoke, Chimney or vent (AS1)","Air: Smoke, Commercial (AA2)","Air: Smoke, Other (Use Comments) (AA5)","Air: Smoke, Residential (AA1)","Air: Smoke, Vehicular (AA4)","Air: Soot, Other (Use Comments) (AB4)",BoroCD,Population_19,MedHHIncome_19
261,603093,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2018,Summer,06/01/2018,12.97,49,,13.0,,,,,,,,9.0,17.0,,,,7.0,1.0,,,,2.0,,412.0,239299,72344.0
262,605360,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2018,Summer,06/01/2018,31.46,49,,13.0,,,,,,,,9.0,17.0,,,,7.0,1.0,,,,2.0,,412.0,239299,72344.0
263,169509,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2012,Summer,06/01/2012,9.98,45,,5.0,,,,,1.0,,,3.0,8.0,,,,26.0,1.0,,1.0,,,,412.0,239299,72344.0
264,166854,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2012,Summer,06/01/2012,16.28,45,,5.0,,,,,1.0,,,3.0,8.0,,,,26.0,1.0,,1.0,,,,412.0,239299,72344.0
265,216599,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2012,Summer,06/01/2012,33.94,45,,5.0,,,,,1.0,,,3.0,8.0,,,,26.0,1.0,,1.0,,,,412.0,239299,72344.0
266,213807,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2014,Winter,12/01/2013,10.88,22,,2.0,,,1.0,,1.0,,,1.0,3.0,,,,10.0,2.0,,1.0,,1.0,,412.0,239299,72344.0
267,213276,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,Winter,12/01/2013,27.0,22,,2.0,,,1.0,,1.0,,,1.0,3.0,,,,10.0,2.0,,1.0,,1.0,,412.0,239299,72344.0
268,213099,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,Winter,12/01/2013,1.19,22,,2.0,,,1.0,,1.0,,,1.0,3.0,,,,10.0,2.0,,1.0,,1.0,,412.0,239299,72344.0
269,411126,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2016,Summer,05/31/2016,7.55,51,,15.0,,,1.0,,,,,,17.0,,,,13.0,1.0,,,,4.0,,412.0,239299,72344.0
270,412818,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2016,Summer,05/31/2016,13.19,51,,15.0,,,1.0,,,,,,17.0,,,,13.0,1.0,,,,4.0,,412.0,239299,72344.0
271,412124,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2016,Summer,05/31/2016,34.03,51,,15.0,,,1.0,,,,,,17.0,,,,13.0,1.0,,,,4.0,,412.0,239299,72344.0
272,547758,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2017,Summer,06/01/2017,8.62,50,,17.0,,,1.0,1.0,,,,4.0,8.0,,,,14.0,1.0,,,,4.0,,412.0,239299,72344.0
273,550150,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2017,Summer,06/01/2017,13.81,50,,17.0,,,1.0,1.0,,,,4.0,8.0,,,,14.0,1.0,,,,4.0,,412.0,239299,72344.0
274,549457,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2017,Summer,06/01/2017,31.12,50,,17.0,,,1.0,1.0,,,,4.0,8.0,,,,14.0,1.0,,,,4.0,,412.0,239299,72344.0
275,213984,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2014,Summer,06/01/2014,8.11,37,,10.0,,,1.0,1.0,,,,1.0,7.0,,,,11.0,5.0,,,,1.0,,412.0,239299,72344.0
276,213453,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,Summer,06/01/2014,13.55,37,,10.0,,,1.0,1.0,,,,1.0,7.0,,,,11.0,5.0,,,,1.0,,412.0,239299,72344.0
277,216601,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,Summer,06/01/2014,32.84,37,,10.0,,,1.0,1.0,,,,1.0,7.0,,,,11.0,5.0,,,,1.0,,412.0,239299,72344.0
278,334343,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2015,Summer,06/01/2015,9.08,69,,20.0,,,1.0,1.0,,,,1.0,16.0,,,,20.0,2.0,,,,8.0,,412.0,239299,72344.0
279,336881,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2015,Summer,06/01/2015,13.39,69,,20.0,,,1.0,1.0,,,,1.0,16.0,,,,20.0,2.0,,,,8.0,,412.0,239299,72344.0
280,338302,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2015,Summer,06/01/2015,32.18,69,,20.0,,,1.0,1.0,,,,1.0,16.0,,,,20.0,2.0,,,,8.0,,412.0,239299,72344.0
281,334344,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2015,Winter,12/01/2014,8.6,26,,4.0,,,,,,,,,15.0,,,,5.0,,,1.0,,1.0,,412.0,239299,72344.0
282,336882,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2015,Winter,12/01/2014,24.09,26,,4.0,,,,,,,,,15.0,,,,5.0,,,1.0,,1.0,,412.0,239299,72344.0
283,337879,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2015,Winter,12/01/2014,0.41,26,,4.0,,,,,,,,,15.0,,,,5.0,,,1.0,,1.0,,412.0,239299,72344.0
284,411125,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2016,Winter,12/01/2015,7.4,50,,8.0,,,,,1.0,,,1.0,22.0,,,,12.0,3.0,,,,3.0,,412.0,239299,72344.0
285,412817,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2016,Winter,12/01/2015,22.56,50,,8.0,,,,,1.0,,,1.0,22.0,,,,12.0,3.0,,,,3.0,,412.0,239299,72344.0
286,405356,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2016,Winter,12/01/2015,0.25,50,,8.0,,,,,1.0,,,1.0,22.0,,,,12.0,3.0,,,,3.0,,412.0,239299,72344.0
287,168565,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2011,Winter,12/01/2010,11.82,15,1.0,2.0,,4.0,,,,,1.0,1.0,5.0,,,,,,,,1.0,,,412.0,239299,72344.0
288,165910,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2011,Winter,12/01/2010,28.4,15,1.0,2.0,,4.0,,,,,1.0,1.0,5.0,,,,,,,,1.0,,,412.0,239299,72344.0
289,165025,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2011,Winter,12/01/2010,2.87,15,1.0,2.0,,4.0,,,,,1.0,1.0,5.0,,,,,,,,1.0,,,412.0,239299,72344.0
290,169391,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2010,Summer,06/01/2010,11.38,34,2.0,6.0,,,1.0,,,,2.0,1.0,7.0,1.0,,,12.0,,,,2.0,,,412.0,239299,72344.0
291,166736,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2010,Summer,06/01/2010,17.99,34,2.0,6.0,,,1.0,,,,2.0,1.0,7.0,1.0,,,12.0,,,,2.0,,,412.0,239299,72344.0
292,216597,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2010,Summer,06/01/2010,33.65,34,2.0,6.0,,,1.0,,,,2.0,1.0,7.0,1.0,,,12.0,,,,2.0,,,412.0,239299,72344.0
293,169568,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2013,Summer,06/01/2013,10.07,54,,7.0,,,1.0,,2.0,,1.0,3.0,21.0,,,,13.0,1.0,,,,5.0,,412.0,239299,72344.0
294,166913,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2013,Summer,06/01/2013,16.72,54,,7.0,,,1.0,,2.0,,1.0,3.0,21.0,,,,13.0,1.0,,,,5.0,,412.0,239299,72344.0
295,216600,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2013,Summer,06/01/2013,31.27,54,,7.0,,,1.0,,2.0,,1.0,3.0,21.0,,,,13.0,1.0,,,,5.0,,412.0,239299,72344.0
296,547760,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2017,Winter,12/01/2016,7.95,30,,4.0,,,2.0,,,,,,15.0,,,,6.0,3.0,,,,,,412.0,239299,72344.0
297,550152,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2017,Winter,12/01/2016,24.97,30,,4.0,,,2.0,,,,,,15.0,,,,6.0,3.0,,,,,,412.0,239299,72344.0
298,606055,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2018,Winter,12/01/2017,7.72,31,,5.0,,,,1.0,,,,2.0,11.0,,,,7.0,,,,,5.0,,412.0,239299,72344.0
299,603094,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2018,Winter,12/01/2017,23.87,31,,5.0,,,,1.0,,,,2.0,11.0,,,,7.0,,,,,5.0,,412.0,239299,72344.0
300,168506,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2010,Winter,12/01/2009,9.65,30,1.0,3.0,,1.0,,,,,1.0,2.0,16.0,,,,3.0,,,1.0,1.0,1.0,,412.0,239299,72344.0
301,165851,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2010,Winter,12/01/2009,25.48,30,1.0,3.0,,1.0,,,,,1.0,2.0,16.0,,,,3.0,,,1.0,1.0,1.0,,412.0,239299,72344.0
302,164966,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2010,Winter,12/01/2009,2.47,30,1.0,3.0,,1.0,,,,,1.0,2.0,16.0,,,,3.0,,,1.0,1.0,1.0,,412.0,239299,72344.0
303,547757,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2017,Winter,12/01/2016,7.84,23,,5.0,,,1.0,,,,,,11.0,,,,3.0,2.0,,,,1.0,,411.0,118237,88412.0
304,550149,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2017,Winter,12/01/2016,24.15,23,,5.0,,,1.0,,,,,,11.0,,,,3.0,2.0,,,,1.0,,411.0,118237,88412.0
305,168624,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2012,Winter,12/01/2011,8.75,34,,1.0,,,,,,,1.0,2.0,11.0,,,,12.0,4.0,,2.0,1.0,,,412.0,239299,72344.0
306,165969,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2012,Winter,12/01/2011,22.86,34,,1.0,,,,,,,1.0,2.0,11.0,,,,12.0,4.0,,2.0,1.0,,,412.0,239299,72344.0
307,165084,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2012,Winter,12/01/2011,1.41,34,,1.0,,,,,,,1.0,2.0,11.0,,,,12.0,4.0,,2.0,1.0,,,412.0,239299,72344.0
308,168683,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2013,Winter,12/01/2012,9.79,36,,4.0,,,,,,,,,16.0,,,,8.0,2.0,,,,6.0,,412.0,239299,72344.0
309,166028,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2013,Winter,12/01/2012,23.12,36,,4.0,,,,,,,,,16.0,,,,8.0,2.0,,,,6.0,,412.0,239299,72344.0
310,165143,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2013,Winter,12/01/2012,0.74,36,,4.0,,,,,,,,,16.0,,,,8.0,2.0,,,,6.0,,412.0,239299,72344.0
311,169450,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),2011,Summer,06/01/2011,11.15,30,2.0,3.0,,2.0,,,,,4.0,,6.0,,,,11.0,,,1.0,,1.0,,412.0,239299,72344.0
312,166795,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2011,Summer,06/01/2011,17.34,30,2.0,3.0,,2.0,,,,,4.0,,6.0,,,,11.0,,,1.0,,1.0,,412.0,239299,72344.0
313,216598,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2011,Summer,06/01/2011,33.04,30,2.0,3.0,,2.0,,,,,4.0,,6.0,,,,11.0,,,1.0,,1.0,,412.0,239299,72344.0
314,213806,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2014,Winter,12/01/2013,10.87,12,,4.0,,,,,,,,1.0,4.0,,,,1.0,2.0,,,,,,411.0,118237,88412.0
315,213275,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2014,Winter,12/01/2013,25.44,12,,4.0,,,,,,,,1.0,4.0,,,,1.0,2.0,,,,,,411.0,118237,88412.0
316,213098,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2014,Winter,12/01/2013,1.52,12,,4.0,,,,,,,,1.0,4.0,,,,1.0,2.0,,,,,,411.0,118237,88412.0
317,213983,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2014,Summer,06/01/2014,7.94,36,,19.0,,,,,1.0,,,,4.0,,,,3.0,8.0,,,,1.0,,411.0,118237,88412.0
318,213452,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2014,Summer,06/01/2014,12.99,36,,19.0,,,,,1.0,,,,4.0,,,,3.0,8.0,,,,1.0,,411.0,118237,88412.0
319,216595,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2014,Summer,06/01/2014,32.27,36,,19.0,,,,,1.0,,,,4.0,,,,3.0,8.0,,,,1.0,,411.0,118237,88412.0
320,334340,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2015,Summer,06/01/2015,9.05,37,,8.0,,,,1.0,,,,6.0,9.0,,,,4.0,7.0,,,,2.0,,411.0,118237,88412.0
321,336878,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,Summer,06/01/2015,12.98,37,,8.0,,,,1.0,,,,6.0,9.0,,,,4.0,7.0,,,,2.0,,411.0,118237,88412.0
322,338301,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,Summer,06/01/2015,31.36,37,,8.0,,,,1.0,,,,6.0,9.0,,,,4.0,7.0,,,,2.0,,411.0,118237,88412.0
323,334341,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2015,Winter,12/01/2014,8.8,33,,10.0,,,1.0,,1.0,,,3.0,9.0,,,,1.0,7.0,,,,1.0,,411.0,118237,88412.0
324,336879,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,Winter,12/01/2014,22.67,33,,10.0,,,1.0,,1.0,,,3.0,9.0,,,,1.0,7.0,,,,1.0,,411.0,118237,88412.0
325,337878,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,Winter,12/01/2014,0.58,33,,10.0,,,1.0,,1.0,,,3.0,9.0,,,,1.0,7.0,,,,1.0,,411.0,118237,88412.0
326,547755,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2017,Summer,06/01/2017,8.63,35,,9.0,,,,,,,,4.0,8.0,,,,6.0,5.0,,,,3.0,,411.0,118237,88412.0
327,550147,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2017,Summer,06/01/2017,12.88,35,,9.0,,,,,,,,4.0,8.0,,,,6.0,5.0,,,,3.0,,411.0,118237,88412.0
328,549456,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2017,Summer,06/01/2017,30.32,35,,9.0,,,,,,,,4.0,8.0,,,,6.0,5.0,,,,3.0,,411.0,118237,88412.0
329,168505,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2010,Winter,12/01/2009,9.11,21,,3.0,,3.0,,,,,,4.0,10.0,,,,1.0,,,,,,,411.0,118237,88412.0
330,165850,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2010,Winter,12/01/2009,23.2,21,,3.0,,3.0,,,,,,4.0,10.0,,,,1.0,,,,,,,411.0,118237,88412.0
331,164965,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2010,Winter,12/01/2009,2.44,21,,3.0,,3.0,,,,,,4.0,10.0,,,,1.0,,,,,,,411.0,118237,88412.0
332,169449,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2011,Summer,06/01/2011,10.99,22,,6.0,,1.0,,,,,2.0,3.0,5.0,,1.0,,2.0,,2.0,,,,,411.0,118237,88412.0
333,166794,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2011,Summer,06/01/2011,15.75,22,,6.0,,1.0,,,,,2.0,3.0,5.0,,1.0,,2.0,,2.0,,,,,411.0,118237,88412.0
334,216592,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2011,Summer,06/01/2011,33.12,22,,6.0,,1.0,,,,,2.0,3.0,5.0,,1.0,,2.0,,2.0,,,,,411.0,118237,88412.0
335,169567,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2013,Summer,06/01/2013,9.91,24,,4.0,,,,,1.0,,,3.0,7.0,,,,3.0,4.0,,,,2.0,,411.0,118237,88412.0
336,166912,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2013,Summer,06/01/2013,14.43,24,,4.0,,,,,1.0,,,3.0,7.0,,,,3.0,4.0,,,,2.0,,411.0,118237,88412.0
337,216594,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2013,Summer,06/01/2013,30.83,24,,4.0,,,,,1.0,,,3.0,7.0,,,,3.0,4.0,,,,2.0,,411.0,118237,88412.0
338,169390,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2010,Summer,06/01/2010,11.25,33,,10.0,,1.0,,,,,,11.0,5.0,1.0,,,2.0,,1.0,,2.0,,,411.0,118237,88412.0
339,166735,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2010,Summer,06/01/2010,16.38,33,,10.0,,1.0,,,,,,11.0,5.0,1.0,,,2.0,,1.0,,2.0,,,411.0,118237,88412.0
340,216591,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2010,Summer,06/01/2010,33.57,33,,10.0,,1.0,,,,,,11.0,5.0,1.0,,,2.0,,1.0,,2.0,,,411.0,118237,88412.0
341,606051,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2018,Summer,06/01/2018,8.0,29,,8.0,,,1.0,1.0,,,,3.0,8.0,,,,1.0,5.0,,,,2.0,,411.0,118237,88412.0
342,603090,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2018,Summer,06/01/2018,11.94,29,,8.0,,,1.0,1.0,,,,3.0,8.0,,,,1.0,5.0,,,,2.0,,411.0,118237,88412.0
343,605359,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2018,Summer,06/01/2018,31.09,29,,8.0,,,1.0,1.0,,,,3.0,8.0,,,,1.0,5.0,,,,2.0,,411.0,118237,88412.0
344,606052,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2018,Winter,12/01/2017,7.56,20,,8.0,,,,,,,,1.0,5.0,,,,1.0,4.0,,,,1.0,,411.0,118237,88412.0
345,603091,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2018,Winter,12/01/2017,22.26,20,,8.0,,,,,,,,1.0,5.0,,,,1.0,4.0,,,,1.0,,411.0,118237,88412.0
346,411123,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2016,Summer,05/31/2016,7.37,37,,7.0,,,,1.0,,,,5.0,14.0,,,,,6.0,,1.0,1.0,2.0,,411.0,118237,88412.0
347,412815,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2016,Summer,05/31/2016,13.03,37,,7.0,,,,1.0,,,,5.0,14.0,,,,,6.0,,1.0,1.0,2.0,,411.0,118237,88412.0
348,412123,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2016,Summer,05/31/2016,33.06,37,,7.0,,,,1.0,,,,5.0,14.0,,,,,6.0,,1.0,1.0,2.0,,411.0,118237,88412.0
349,168564,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2011,Winter,12/01/2010,12.11,13,,2.0,,,,,,,,1.0,5.0,,,,,,,1.0,4.0,,,411.0,118237,88412.0
350,165909,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2011,Winter,12/01/2010,26.67,13,,2.0,,,,,,,,1.0,5.0,,,,,,,1.0,4.0,,,411.0,118237,88412.0
351,165024,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2011,Winter,12/01/2010,3.07,13,,2.0,,,,,,,,1.0,5.0,,,,,,,1.0,4.0,,,411.0,118237,88412.0
352,169508,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2012,Summer,06/01/2012,9.81,28,,3.0,,,,2.0,,,,8.0,7.0,,,,6.0,2.0,,,,,,411.0,118237,88412.0
353,166853,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2012,Summer,06/01/2012,14.96,28,,3.0,,,,2.0,,,,8.0,7.0,,,,6.0,2.0,,,,,,411.0,118237,88412.0
354,216593,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2012,Summer,06/01/2012,33.89,28,,3.0,,,,2.0,,,,8.0,7.0,,,,6.0,2.0,,,,,,411.0,118237,88412.0
355,411122,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2016,Winter,12/01/2015,7.35,30,,1.0,,,,,,,,5.0,10.0,,,,,10.0,,,,4.0,,411.0,118237,88412.0
356,412814,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2016,Winter,12/01/2015,21.25,30,,1.0,,,,,,,,5.0,10.0,,,,,10.0,,,,4.0,,411.0,118237,88412.0
357,405355,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2016,Winter,12/01/2015,0.27,30,,1.0,,,,,,,,5.0,10.0,,,,,10.0,,,,4.0,,411.0,118237,88412.0
358,334338,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),2015,Winter,12/01/2014,8.3,26,,2.0,,,,,,,,1.0,11.0,,,,3.0,6.0,,,,3.0,,410.0,132943,75741.0
359,336876,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2015,Winter,12/01/2014,24.13,26,,2.0,,,,,,,,1.0,11.0,,,,3.0,6.0,,,,3.0,,410.0,132943,75741.0
360,337877,383,Sulfur Dioxide (SO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2015,Winter,12/01/2014,0.41,26,,2.0,,,,,,,,1.0,11.0,,,,3.0,6.0,,,,3.0,,410.0,132943,75741.0
361,411120,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),2016,Summer,05/31/2016,7.43,32,,8.0,,,,,,,,5.0,10.0,,,,4.0,1.0,,,,4.0,,410.0,132943,75741.0
362,412812,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2016,Summer,05/31/2016,12.12,32,,8.0,,,,,,,,5.0,10.0,,,,4.0,1.0,,,,4.0,,410.0,132943,75741.0
363,412122,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2016,Summer,05/31/2016,34.86,32,,8.0,,,,,,,,5.0,10.0,,,,4.0,1.0,,,,4.0,,410.0,132943,75741.0
364,168623,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),2012,Winter,12/01/2011,8.91,12,,1.0,,,,,,,,1.0,2.0,,,,3.0,1.0,1.0,2.0,,1.0,,411.0,118237,88412.0
365,165968,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2012,Winter,12/01/2011,20.84,12,,1.0,,,,,,,,1.0,2.0,,,,3.0,1.0,1.0,2.0,,1.0,,411.0,118237,88412.0
366,165083,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2012,Winter,12/01/2011,1.58,12,,1.0,,,,,,,,1.0,2.0,,,,3.0,1.0,1.0,2.0,,1.0,,411.0,118237,88412.0
